channel,id,url,timespan,text,image,likes,comments,shares
FoxNews,10159331872441336,https://m.facebook.com/story.php?story_fbid=10159331872441336&id=15704546335,11.720833333333333,"WHO boss pleads for world to come together again after coronavirus, 'prevent the next' pandemic",1.0,438.0,1371.0,225
FoxNews,10159332116671336,https://m.facebook.com/story.php?story_fbid=10159332116671336&id=15704546335,12.228888888888891,"Mayo Clinic to furlough or cut pay of 30,000 employees",1.0,1490.0,1128.0,2135
FoxNews,10159331512491336,https://m.facebook.com/story.php?story_fbid=10159331512491336&id=15704546335,12.961388888888886,"6 months out, Biden tops Trump in latest national poll",1.0,2449.0,17655.0,1923
FoxNews,10159331193091336,https://m.facebook.com/story.php?story_fbid=10159331193091336&id=15704546335,14.526111111111113,McConnell says Senate to return to Capitol Hill next week,1.0,3136.0,464.0,624
FoxNews,10159331389916336,https://m.facebook.com/story.php?story_fbid=10159331389916336&id=15704546335,15.708333333333336,"Texas' stay-at-home order to expire Thursday, businesses to reopen in phases starting Friday",1.0,10495.0,952.0,2568
FoxNews,10159331312871336,https://m.facebook.com/story.php?story_fbid=10159331312871336&id=15704546335,16.442777777777778,"Neighbor, colleague reportedly back Biden accuser Tara Reade's claims",1.0,16553.0,3866.0,7365
FoxNews,10159331321516336,https://m.facebook.com/story.php?story_fbid=10159331321516336&id=15704546335,16.662777777777773,"16 hrs ·
A live report from Texas, where the governor is announcing his plan to reopen the state. Plus, the White House makes a major announcement about COVID-19 testing.",0.0,1111.0,211.0,194
FoxNews,10159331158611336,https://m.facebook.com/story.php?story_fbid=10159331158611336&id=15704546335,17.315277777777773,Federal government taking steps with states to ramp up testing,1.0,2188.0,468.0,556
FoxNews,10159330408271336,https://m.facebook.com/story.php?story_fbid=10159330408271336&id=15704546335,18.68888888888889,Cardinal Dolan says he admires Trump's leadership on helping religious community recover from coronavirus,1.0,21351.0,1090.0,5842
FoxNews,10159329868456336,https://m.facebook.com/story.php?story_fbid=10159329868456336&id=15704546335,19.27111111111111,Washington state anglers protest fishing ban amid coronavirus outbreak: 'Let us fish',1.0,8799.0,946.0,2213
FoxNews,10159330560691336,https://m.facebook.com/story.php?story_fbid=10159330560691336&id=15704546335,19.951666666666668,New York cancels presidential primary because of coronavirus,1.0,1567.0,2102.0,1095
FoxNews,10159330018091336,https://m.facebook.com/story.php?story_fbid=10159330018091336&id=15704546335,20.03638888888889,New Yorkers trust Cuomo over Trump on coronavirus crisis: poll,1.0,1873.0,7095.0,1213
FoxNews,10159329851841336,https://m.facebook.com/story.php?story_fbid=10159329851841336&id=15704546335,21.015555555555554,"New Zealand claims coronavirus battle ‘won’ as new cases fall to single digits, lockdown eases",1.0,6704.0,582.0,1661
FoxNews,10159329800431336,https://m.facebook.com/story.php?story_fbid=10159329800431336&id=15704546335,21.88138888888889,CDC adds 6 new coronavirus symptoms to list,1.0,560.0,1206.0,298
FoxNews,10159329714856336,https://m.facebook.com/story.php?story_fbid=10159329714856336&id=15704546335,22.913888888888888,Bryan Cranston questions sanity of 'deeply troubled' Donald Trump and his supporters,1.0,984.0,5760.0,651
FoxNews,10159329101931336,https://m.facebook.com/story.php?story_fbid=10159329101931336&id=15704546335,23.80333333333333,"'Duck Dynasty' star Willie Robertson's estate targeted with gunfire, family says",1.0,2873.0,1922.0,3977
FoxNews,10159329204036336,https://m.facebook.com/story.php?story_fbid=10159329204036336&id=15704546335,0.9825,Couple helps struggling Key West residents during coronavirus downturn,1.0,4366.0,233.0,901
FoxNews,10159329333691336,https://m.facebook.com/story.php?story_fbid=10159329333691336&id=15704546335,1.5786111111111112,"Pelosi endorses Joe Biden for president, amid development in sexual assault claim",1.0,924.0,3823.0,446
FoxNews,10159329058376336,https://m.facebook.com/story.php?story_fbid=10159329058376336&id=15704546335,1.7669444444444444,Jared Kushner on coronavirus: We're trying to make sure we're never relying on foreign supplies again,1.0,11838.0,957.0,3170
FoxNews,10159326891691336,https://m.facebook.com/story.php?story_fbid=10159326891691336&id=15704546335,2.0888888888888895,Atlanta mayor warns Georgians to 'stay home' amid concerns state is lifting coronavirus lockdown too soon,1.0,664.0,801.0,208
FoxNews,10159329219701336,https://m.facebook.com/story.php?story_fbid=10159329219701336&id=15704546335,2.5866666666666664,"Yesterday at 02:31 ·
Several states prepare to reopen their economies today, Sunday shows remain silent on the Joe Biden sexual assault allegation, and one Hawaii Mayor is going to great lengths to entertain residents during the lockdown!",0.0,1688.0,436.0,254
FoxNews,10159328809216336,https://m.facebook.com/story.php?story_fbid=10159328809216336&id=15704546335,2.9366666666666665,Wuhan says it has no coronavirus patients in hospitals: report,1.0,1037.0,1964.0,555
FoxNews,10159329152491336,https://m.facebook.com/story.php?story_fbid=10159329152491336&id=15704546335,3.138055555555556,"Iran's military satellite a 'tumbling webcam in space,' Space Force commander says",1.0,497.0,200.0,180
FoxNews,10159327230946336,https://m.facebook.com/story.php?story_fbid=10159327230946336&id=15704546335,3.648333333333333,Gov. Cuomo mulls return of NY sports amid coronavirus: 'What sports can you do without an audience?',1.0,412.0,669.0,115
FoxNews,10159310869141336,https://m.facebook.com/story.php?story_fbid=10159310869141336&id=15704546335,4.2505555555555565,Coronavirus may cause strokes in younger patients: report,1.0,760.0,931.0,382
FoxNews,10159327885931336,https://m.facebook.com/story.php?story_fbid=10159327885931336&id=15704546335,5.269722222222223,Rapper DMX hosts Bible study on Instagram Live during coronavirus,1.0,9871.0,546.0,2653
FoxNews,10159325631776336,https://m.facebook.com/story.php?story_fbid=10159325631776336&id=15704546335,5.776388888888889,NYC man released from Rikers Island over coronavirus arrested on new rape charge: report,1.0,4580.0,6195.0,6385
FoxNews,10159328797061336,https://m.facebook.com/story.php?story_fbid=10159328797061336&id=15704546335,6.579722222222222,Jared Kushner on securing US supply chain amid coronavirus: We can never rely on foreign supplies again,1.0,10423.0,1300.0,2874
FoxNews,10159328620111336,https://m.facebook.com/story.php?story_fbid=10159328620111336&id=15704546335,7.250833333333333,El Paso mass shooting victim dies almost 9 months after attack,1.0,824.0,287.0,255
FoxNews,10159326639101336,https://m.facebook.com/story.php?story_fbid=10159326639101336&id=15704546335,7.686111111111112,Gov. Hogan on Trump's comments on disinfectant and sunlight to cure coronavirus,1.0,1379.0,2783.0,750
FoxNews,10159328323371336,https://m.facebook.com/story.php?story_fbid=10159328323371336&id=15704546335,8.153888888888886,Michigan's Whitmer defends state's lockdown orders; calls them 'aggressive' but necessary,1.0,1086.0,1884.0,346
FoxNews,10159325335376336,https://m.facebook.com/story.php?story_fbid=10159325335376336&id=15704546335,9.455277777777775,NYC tailor defies state order: ‘I’m opening my doors come hell or high water’,1.0,7944.0,1033.0,2153
FoxNews,10159326724196336,https://m.facebook.com/story.php?story_fbid=10159326724196336&id=15704546335,10.295555555555557,"Spain lets children outside after 44 days in coronavirus lockdown, sees lowest daily deaths in more than month",1.0,8857.0,478.0,2251
FoxNews,10159325666421336,https://m.facebook.com/story.php?story_fbid=10159325666421336&id=15704546335,11.599166666666667,States see spike in poison control calls following Trump's comments on injecting disinfectant,1.0,1646.0,21185.0,2304
FoxNews,10159327855796336,https://m.facebook.com/story.php?story_fbid=10159327855796336&id=15704546335,12.263888888888891,"Trump: HHS Secretary Azar 'doing an excellent job,' reports he'll be 'fired' false",1.0,3241.0,537.0,709
FoxNews,10159326773766336,https://m.facebook.com/story.php?story_fbid=10159326773766336&id=15704546335,12.666388888888891,Tom Hanks jokes about the name he would give coronavirus vaccine,1.0,1441.0,1872.0,698
FoxNews,10159327708136336,https://m.facebook.com/story.php?story_fbid=10159327708136336&id=15704546335,13.603888888888891,"USNS Comfort's last patients discharged, ship to leave NY by end of month, Navy announces",1.0,31511.0,1772.0,8729
FoxNews,10159326768521336,https://m.facebook.com/story.php?story_fbid=10159326768521336&id=15704546335,14.104444444444445,Louisiana pastor breaks house arrest to hold Sunday service amid coronavirus stay-at-home orders,1.0,10745.0,3260.0,5616
FoxNews,10159327187501336,https://m.facebook.com/story.php?story_fbid=10159327187501336&id=15704546335,14.921111111111115,Army Ranger veteran Mat Best on daily life amid coronavirus: 'It's impressive to see the American spirit shine through',1.0,1731.0,404.0,386
FoxNews,10159327303511336,https://m.facebook.com/story.php?story_fbid=10159327303511336&id=15704546335,15.413055555555555,Kevin McCarthy: WHO acting like Wuhan Health Organization during coronavirus,1.0,5995.0,755.0,1528
FoxNews,10159327099846336,https://m.facebook.com/story.php?story_fbid=10159327099846336&id=15704546335,15.876388888888886,"NASCAR's Ryan Newman says he'll be ready to drive again when racing resumes, after recovering from fiery crash",1.0,9411.0,242.0,596
FoxNews,10159326666351336,https://m.facebook.com/story.php?story_fbid=10159326666351336&id=15704546335,16.607777777777773,"Americans ready to travel after coronavirus lockdowns lift, survey finds",1.0,10964.0,1336.0,3185
FoxNews,10159326998036336,https://m.facebook.com/story.php?story_fbid=10159326998036336&id=15704546335,17.1125,"2 Baton Rouge officers reportedly shot, suspect on the loose",1.0,946.0,429.0,499
FoxNews,10159326883661336,https://m.facebook.com/story.php?story_fbid=10159326883661336&id=15704546335,17.679166666666667,Pelosi says Trump's travel ban was not effective in preventing people or coronavirus from entering US,1.0,3077.0,19130.0,2081
FoxNews,10159326693361336,https://m.facebook.com/story.php?story_fbid=10159326693361336&id=15704546335,18.22861111111111,"26 April at 07:27 ·
Where does the U.S. stand with the virus? What more can we expect? Dr. Tom Inglesby from Johns Hopkins Bloomberg School of Public Health reacts. He says we are “near the end of the beginning” and we have “reached a plateau in this country.” He says we are not out of the woods yet, but we have reached some stability. #FNS",0.0,1123.0,698.0,258
FoxNews,10159325400611336,https://m.facebook.com/story.php?story_fbid=10159325400611336&id=15704546335,20.129166666666666,"Nancy Pelosi 'owes America an apology' for coronavirus relief delays, McCarthy says",1.0,62615.0,15574.0,32914
FoxNews,10159323802481336,https://m.facebook.com/story.php?story_fbid=10159323802481336&id=15704546335,21.39138888888889,Maher grills Pelosi on endless federal spending: Crushing debt could hurt 'more people than the disease',1.0,5046.0,2020.0,3329
FoxNews,10159325868296336,https://m.facebook.com/story.php?story_fbid=10159325868296336&id=15704546335,21.906111111111112,"Mnuchin optimistic about economic recovery in summer, says new PPP money will be 'distributed fairly'",1.0,8935.0,1231.0,2501
FoxNews,10159325598926336,https://m.facebook.com/story.php?story_fbid=10159325598926336&id=15704546335,22.184166666666666,Alabama veteran who made steel flag for Trump now donating art to coronavirus responders,1.0,11801.0,389.0,1465
FoxNews,10159325725906336,https://m.facebook.com/story.php?story_fbid=10159325725906336&id=15704546335,22.605555555555554,"26 April at 06:37 ·
President Trump urges people to use common sense as states start to reopen, Tampa mayor apologizes to Tom Brady for kicking him out of a public park, and the Thunderbirds and Navy Blue Angels will fly over three states this week",0.0,3180.0,634.0,597
FoxNews,10159312172591336,https://m.facebook.com/story.php?story_fbid=10159312172591336&id=15704546335,23.066944444444445,AOC declares that she’ll ‘be voting for Joe Biden’,1.0,2034.0,14560.0,1601
FoxNews,10159325420286336,https://m.facebook.com/story.php?story_fbid=10159325420286336&id=15704546335,23.76833333333333,Kim Jong Un's train spotted on satellite images amid rumors of North Korean dictator's health,1.0,1251.0,637.0,607
FoxNews,10159323068181336,https://m.facebook.com/story.php?story_fbid=10159323068181336&id=15704546335,0.7730555555555556,"Missouri AG explains lawsuit, says China 'misled the world in critical weeks'",1.0,10060.0,1227.0,2897
FoxNews,10159323793511336,https://m.facebook.com/story.php?story_fbid=10159323793511336&id=15704546335,2.2763888888888895,New York Rep. Peter King blasts McConnell over bankruptcy suggestion: 'We subsidize Kentucky',1.0,917.0,1679.0,296
FoxNews,10159304624611336,https://m.facebook.com/story.php?story_fbid=10159304624611336&id=15704546335,3.2794444444444446,Vermont teacher gives art supplies to all elementary school students in community,1.0,1190.0,121.0,157
FoxNews,10159308009926336,https://m.facebook.com/story.php?story_fbid=10159308009926336&id=15704546335,4.268055555555557,Tiny Smart car leads police on highway chase in Phoenix,1.0,868.0,920.0,1072
FoxNews,10159322441186336,https://m.facebook.com/story.php?story_fbid=10159322441186336&id=15704546335,5.2725,"NJ police say 'excessive wearing' of coronavirus mask contributed to driver passing out, crashing car",1.0,1889.0,2023.0,1980
FoxNews,10159322626956336,https://m.facebook.com/story.php?story_fbid=10159322626956336&id=15704546335,5.775833333333333,Commercial burglaries double during NYC coronavirus shutdown,1.0,847.0,878.0,385
FoxNews,10159318537246336,https://m.facebook.com/story.php?story_fbid=10159318537246336&id=15704546335,6.28,Eminem sends 'Mom’s Spaghetti' pasta to Detroit health care workers on coronavirus frontline,1.0,3790.0,706.0,818
FoxNews,10159321384571336,https://m.facebook.com/story.php?story_fbid=10159321384571336&id=15704546335,6.7675,Trump threatens to block coronavirus funding for USPS if they don't raise prices: 'The postal service is a joke',1.0,7191.0,1864.0,2152
FoxNews,10159323062046336,https://m.facebook.com/story.php?story_fbid=10159323062046336&id=15704546335,7.272222222222222,Federal judge says Mississippi church can hold drive-in services,1.0,12068.0,686.0,3135
FoxNews,10159323069541336,https://m.facebook.com/story.php?story_fbid=10159323069541336&id=15704546335,7.778888888888888,"Navy Blue Angels, Air Force Thunderbirds teaming up for flyovers to salute coronavirus frontline workers",1.0,22705.0,916.0,4946
FoxNews,10159323066896336,https://m.facebook.com/story.php?story_fbid=10159323066896336&id=15704546335,8.749722222222221,Trump officials eye 'additional steps' after executive order on immigration,1.0,18083.0,1843.0,5096
FoxNews,10159301940466336,https://m.facebook.com/story.php?story_fbid=10159301940466336&id=15704546335,9.27,Georgia veterans answer 911 calls as first responders get stretched during coronavirus pandemic,1.0,1530.0,160.0,211
FoxNews,10159311677961336,https://m.facebook.com/story.php?story_fbid=10159311677961336&id=15704546335,9.773333333333332,"Starbucks serves 1 million free coffees to front-line workers, extends offer through May 31",1.0,3405.0,837.0,887
